object_id,koi_period,koi_prad,koi_teq,koi_insol,koi_disposition,category,score,flags,disposition_compare,is_disposition_match,color_hint
K01697.01,1.752553762,1.06,933.0,178.74,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01698.01,2.065351521,1.03,1196.0,485.51,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01699.01,2.253551793,1.7,1812.0,2547.01,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01981.01,1.06378861,1.61,1650.0,1761.19,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K01926.01,123.1149477,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01896.01,1.854493861,29.39,1291.0,657.94,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07852.01,1.020713389,0.9,1724.0,2079.36,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01763.01,2.1990638,1.33,1087.0,330.97,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01807.01,132.1331011,75.08,809.0,101.41,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01999.01,1.120646438,89.35,2783.0,14127.22,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02653.01,1.710279417,1.57,1524.0,1272.5,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02661.01,65.238281,5.18,734.0,68.49,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07817.01,0.56679641,0.46,1940.0,3349.38,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02663.01,9.88736642,0.68,768.0,82.32,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02728.01,42.3520039,6.3,938.0,182.91,CANDIDATE,candidate,0.5,,match,True,black
K02742.01,0.789160884,0.91,1244.0,564.46,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03982.01,2.399081606,40.6,1360.0,810.78,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03983.01,5.14072621,19.28,1076.0,317.19,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07829.01,0.566798545,0.53,2004.0,3787.58,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03984.01,1.44445234,2.03,1800.0,2479.44,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03985.01,3.55653637,1.7,1272.0,619.57,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03986.01,9.60853601,31.99,984.0,221.77,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03987.01,0.933747751,2.07,3112.0,22250.69,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01703.01,3.17463577,9.32,1296.0,667.65,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07840.01,0.902222843,48.23,10340.0,2710661.9,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01709.01,22.4685309,20.05,1040.0,276.85,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01712.01,10.16104834,2.72,800.0,96.98,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01714.01,2.743978797,38.11,1136.0,392.49,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01719.01,1.332561398,2.16,2276.0,6330.12,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01963.01,12.89623554,2.55,783.0,89.02,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K07853.01,364.14397,2.2,259.0,1.06,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01887.01,21.78769087,71.95,1042.0,278.24,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01804.01,5.90741476,5.1,769.0,82.73,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K01774.01,2.368173896,10.92,1428.0,983.51,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02015.01,5.73865933,1.84,535.0,19.33,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01771.01,91.05641908,53.1,431.0,8.13,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07818.01,2.52443998,1.53,2145.0,4998.98,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02793.01,4.49686066,1.93,535.0,19.34,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02796.01,0.5374094,0.96,2208.0,5646.82,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02806.01,24.7543849,2.1,491.0,13.7,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02814.01,0.475068516,1.03,2372.0,7444.39,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02818.01,1.79683793,3.37,2397.0,7783.32,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02843.01,187.5125128,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03988.01,12.425484,1.55,773.0,84.37,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02163.02,17.7838298,1.6,729.0,66.87,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03989.01,1.204529346,1.4,1968.0,3561.16,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03990.01,2.15839583,14.28,1103.0,350.53,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03991.01,1.570592397,1.37,1480.0,1135.98,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K07841.01,371.1495,2.07,245.0,0.85,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01635.01,3.374684854,49.25,1163.0,432.73,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01636.01,2.61841046,1.12,1245.0,567.24,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01638.01,4.593594819,8.85,1125.0,378.37,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01639.01,125.0426,1.2,416.0,7.06,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01640.01,6.17039154,2.17,1029.0,264.63,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01642.01,0.364860478,0.68,1993.0,3703.08,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01947.01,6.422943288,1.66,1034.0,269.8,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K01983.01,6.90522317,4.54,1343.0,768.55,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02041.01,1.5259105,2.63,2545.0,9917.8,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02139.01,4.27121961,2.17,802.0,97.84,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02141.01,1.306984786,18.33,1754.0,2230.29,CANDIDATE,hot_jupiter_candidate,0.65,,mismatch,False,red
K07819.01,0.769358923,1.93,2928.0,17335.4,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02591.01,0.755109106,0.85,1733.0,2130.82,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02599.01,25.3239215,19.02,484.0,12.94,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02612.01,4.61225043,0.51,1032.0,268.27,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02614.01,7.99022379,1.97,1113.0,361.73,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02630.01,4.1749166,0.61,1116.0,366.59,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07830.01,0.56678694,0.63,1920.0,3194.49,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03992.01,0.73094701,15.83,1870.0,2886.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03993.01,0.686994057,35.3,2063.0,4267.13,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03994.01,1.324247867,1.3,2140.0,4951.46,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03995.01,0.780632043,79.67,2714.0,12837.08,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03996.01,0.730947169,14.43,1777.0,2349.48,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01645.01,41.16676097,17.82,446.0,9.35,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01652.01,1.083736642,237.84,3641.0,41465.78,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01653.01,2.45570369,55.95,1891.0,3017.14,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01735.01,0.64234875,2.78,3813.0,49846.45,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01729.01,5.204286663,16.0,934.0,180.12,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01730.01,6.352090869,18.9,772.0,83.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02142.01,1.877350712,1.46,1650.0,1755.2,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02157.01,2.11552348,21.43,1398.0,900.64,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02161.01,2.84573962,3.63,1829.0,2645.94,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02165.01,7.01476115,1.02,928.0,175.85,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02170.01,0.941603153,2.29,1608.0,1575.78,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02176.01,24.40213373,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07821.01,1.13357304,0.59,1836.0,2688.01,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02772.01,0.643468999,0.88,2001.0,3772.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02782.01,112.645961,35.36,377.0,4.76,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02783.01,0.526887517,0.58,1238.0,550.37,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02784.01,4.14244748,1.82,1907.0,3128.33,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02788.01,0.777663575,0.95,1816.0,2553.18,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03997.01,0.552834211,18.09,3107.0,21895.36,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03998.01,0.758354475,149.44,3123.0,22401.95,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02167.03,76.5369531,3.73,503.0,15.15,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03999.01,3.43525124,25.43,1579.0,1468.73,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04000.01,0.962828092,40.82,3553.0,37544.87,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07842.01,3.11141514,0.7,1530.0,1296.58,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K01734.01,1.878156188,2.51,1141.0,400.37,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01987.01,7.81153999,23.56,718.0,62.96,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01949.01,0.993488979,17.9,1914.0,3172.24,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01759.01,1.334104585,44.9,1880.0,2954.64,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01994.01,2.115498574,25.84,1432.0,995.26,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07812.01,3.40076682,0.69,1540.0,1328.5,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02178.01,6.49676881,3.74,1761.0,2273.36,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02184.01,2.057499811,1.27,1037.0,273.84,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02187.01,10.5856758,1.49,912.0,163.41,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02188.01,2.69633621,15.78,1334.0,749.66,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02190.01,11.2580745,2.14,497.0,14.44,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07822.01,0.566795586,0.66,2296.0,6597.1,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02847.01,1.099291188,1.37,1414.0,947.02,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02858.01,0.47462889,1.43,1840.0,2691.55,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02860.01,103.4269873,3.16,416.0,7.08,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02874.01,0.352515897,1.0,2194.0,5534.14,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K02875.01,0.299697755,2.03,2246.0,6005.79,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02879.01,0.339069751,2.09,3653.0,41863.05,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K07831.01,0.56681727,0.42,1832.0,2676.11,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04001.01,1.081935491,0.99,1364.0,819.14,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04002.01,0.524175803,1.27,1891.0,3049.23,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K04003.01,1.89129881,0.86,1414.0,944.68,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04004.01,4.94330596,1.41,1058.0,296.74,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K04005.01,178.139072,2.25,291.0,1.7,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K07843.01,0.619023176,0.79,1885.0,2985.06,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K01772.01,120.003364,15.08,240.0,0.78,CANDIDATE,habitable_zone_candidate,0.7,,mismatch,False,red
K01766.01,4.067371428,68.81,978.0,215.71,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01903.01,1.540395781,0.94,1211.0,510.22,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01912.01,32.9045733,28.34,568.0,24.63,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01811.01,2.46353343,21.49,1171.0,445.83,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01791.01,22.91339043,24.11,510.0,15.94,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02192.01,1.541350116,1.5,1273.0,619.14,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02196.01,1.205412526,12.6,1988.0,3681.8,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02197.01,1.710316235,23.38,1647.0,1740.08,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02198.01,23.9210408,3.01,1020.0,255.65,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K02199.01,9.03326435,1.96,729.0,66.89,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03932.01,356.535835,28.27,220.0,0.55,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03933.01,3.490785878,1.32,1010.0,245.65,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03934.01,1.92149487,79.14,2382.0,7634.18,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03935.01,1.093665854,1.29,1681.0,1880.33,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03936.01,141.608555,2.98,290.0,1.68,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K07832.01,3.6092231,0.68,1192.0,477.0,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K04006.01,12.4247333,1.47,1284.0,642.95,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04007.01,11.4927112,25.01,858.0,127.97,CANDIDATE,anomalous_signal,0.7,FLAG_ANOMALOUS_DEPTH,mismatch,False,red
K04008.01,70.7511986,27.74,441.0,8.97,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02172.02,116.583183,2.91,371.0,4.47,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K04009.01,175.13892,3.06,346.0,3.39,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K07844.01,1.302061421,92.86,3345.0,29636.26,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01768.01,55.25178622,27.32,444.0,9.15,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01757.01,5.548250634,21.49,1088.0,331.99,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01775.01,4.442520831,3.98,1392.0,889.36,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01936.01,1.339670241,1.27,3448.0,33385.02,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01777.01,2.685223546,28.98,1111.0,360.92,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02203.01,1.99042642,1.17,1539.0,1327.48,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02207.01,67.230028,2.44,482.0,12.79,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02211.01,0.805259637,1.93,2115.0,4732.34,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02050.01,75.3787816,1.6,360.0,3.97,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02231.01,2.464160779,36.93,1709.0,2018.62,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07823.01,0.566781152,0.54,1090.0,337.1,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03936.02,13.0267964,2.08,643.0,40.51,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03937.01,4.93129874,21.42,944.0,187.36,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03938.01,5.59187448,104.18,4793.0,124810.93,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03939.01,1.88665445,43.81,1794.0,2453.86,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03940.01,14.53682228,73.15,1596.0,1534.06,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07833.01,172.820248,2.22,338.0,3.08,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K04010.01,1.72853003,2.43,2492.0,9100.75,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04011.01,2.19068738,1.68,2017.0,3913.33,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04012.01,372.16478,5.68,279.0,1.44,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04013.01,0.947730124,2.82,3914.0,55681.21,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04014.01,234.240739,3.41,329.0,2.77,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K07845.01,341.01495,1.72,234.0,0.71,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01755.01,6.14631207,4.79,1260.0,594.72,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01991.01,27.36432337,39.49,659.0,44.5,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01836.01,10.26231992,1.98,509.0,15.89,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01778.01,1.519529227,11.12,1653.0,1766.31,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K01780.01,6.487525901,21.23,593.0,29.11,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07813.01,0.56676437,0.92,2267.0,6222.58,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02234.01,2.35197616,21.19,1444.0,1025.78,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02235.01,0.861643331,1.88,1613.0,1599.85,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02239.01,12.1097626,1.09,681.0,50.68,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02240.01,63.909601,0.76,351.0,3.57,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02244.01,19.7352868,49.24,743.0,72.08,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07824.01,0.566799125,0.56,2299.0,6590.95,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K02135.02,20.1890396,1.39,794.0,93.89,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K03941.01,1.061935973,24.17,1961.0,3479.87,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03942.01,1.485898163,14.96,1272.0,620.65,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K03943.01,38.5763483,2.05,619.0,34.77,CANDIDATE,super_earth_or_mini_neptune,0.55,,mismatch,False,red
K03944.01,1.845610523,77.83,2502.0,9283.04,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K07834.01,7.3812344,1.0,944.0,187.24,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K04015.01,133.303247,2.67,301.0,1.94,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K04016.01,125.4132302,3.14,266.0,1.18,CANDIDATE,super_earth_or_mini_neptune,0.7,,mismatch,False,red
K04017.01,21.5702917,29.53,888.0,146.81,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K04018.01,0.868723418,1.87,1998.0,3776.5,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00266.01,25.30893566,1.77,710.0,60.2,CANDIDATE,rocky_candidate,0.6,,mismatch,False,red
K00065.01,27.25471993,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
K00383.01,34.10787519,,,,FALSE POSITIVE,likely_false_positive,0.9,,match,True,black
